parameter,value,repetition,seed,n_jobs,m_machines,budget_multiplier,ceiling_runtime,ceiling_nodes,ceiling_pruned_bound,ceiling_pruning_rate,ceiling_makespan,ceiling_status,maxlpt_runtime,maxlpt_nodes,maxlpt_pruned_bound,maxlpt_pruning_rate,maxlpt_makespan,maxlpt_status,match_makespan,node_reduction_pct,speedup
budget,4.2,1,42001,8,4,4.2,0.3802502155303955,4285,4099,0.9565927654609101,476.0,success,0.041001081466674805,23,23,1.0,476.0,success,True,99.463243873979,9.274150874275314
budget,4.2,2,42002,8,4,4.2,0.2507045269012451,5478,5346,0.9759036144578314,432.0,success,0.042000770568847656,24,24,1.0,432.0,success,True,99.5618838992333,5.969045889057924
budget,4.2,3,42003,8,4,4.2,0.026999950408935547,310,306,0.9870967741935484,551.0,success,0.03699970245361328,114,114,1.0,551.0,success,True,63.22580645161291,0.7297342578034384
budget,4.2,4,42004,8,4,4.2,0.5660238265991211,5023,4151,0.8263985665936692,260.0,success,0.056000709533691406,349,307,0.8796561604584527,260.0,success,True,93.05196097949432,10.1074402683878
budget,4.4,0,44000,8,4,4.4,0.03400063514709473,305,250,0.819672131147541,527.0,success,0.04500150680541992,145,135,0.9310344827586207,527.0,success,True,52.459016393442624,0.7555443708609272
budget,4.4,1,44001,8,4,4.4,0.5091428756713867,11267,10973,0.973906097452738,340.0,success,0.11702895164489746,2109,2058,0.9758179231863442,340.0,success,True,81.28161888701517,4.350571961169796
budget,4.4,2,44002,8,4,4.4,6.7854907512664795,2617,1377,0.5261750095529232,544.0,success,0.04200100898742676,21,21,1.0,544.0,success,True,99.1975544516622,161.5554224732495
budget,4.4,3,44003,8,4,4.4,0.07299995422363281,1406,1375,0.9779516358463727,306.0,success,0.03200125694274902,40,40,1.0,306.0,success,True,97.15504978662874,2.2811589667940666
budget,4.4,4,44004,8,4,4.4,0.03199911117553711,352,346,0.9829545454545454,703.0,success,0.0559999942779541,37,37,1.0,703.0,success,True,89.48863636363636,0.5714127579497703
budget,4.6,0,46000,8,4,4.6,0.22499918937683105,4311,3677,0.8529343539781953,300.0,success,0.044002532958984375,110,106,0.9636363636363636,300.0,success,True,97.44838784504756,5.113323580407456
