parameter,value,repetition,seed,n_jobs,m_machines,budget_multiplier,ceiling_runtime,ceiling_nodes,ceiling_pruned_bound,ceiling_pruning_rate,ceiling_makespan,ceiling_status,ceiling_leaf_timeout,ceiling_leaf_nodes,maxlpt_runtime,maxlpt_nodes,maxlpt_pruned_bound,maxlpt_pruning_rate,maxlpt_makespan,maxlpt_status,maxlpt_leaf_timeout,maxlpt_leaf_nodes,match_makespan,node_reduction_pct,speedup
budget,10.5,0,105000,8,4,10.5,0.08201313018798828,0,0,0.0,984.0,success,False,0,0.3365645408630371,0,0,0.0,984.0,success,False,0,True,,
budget,10.5,1,105001,8,4,10.5,0.09801268577575684,0,0,0.0,1005.0,success,False,0,0.3961009979248047,0,0,0.0,1005.0,success,False,0,True,,
budget,10.5,2,105002,8,4,10.5,0.07001090049743652,0,0,0.0,715.0,success,False,0,0.22754478454589844,0,0,0.0,715.0,success,False,0,True,,
budget,10.5,3,105003,8,4,10.5,0.06700992584228516,0,0,0.0,702.0,success,False,0,0.2515428066253662,0,0,0.0,702.0,success,False,0,True,,
budget,10.5,4,105004,8,4,10.5,0.06701278686523438,0,0,0.0,1105.0,success,False,0,0.27037882804870605,0,0,0.0,1105.0,success,False,0,True,,
budget,11.0,0,110000,8,4,11.0,0.08301305770874023,0,0,0.0,546.0,success,False,0,0.26256489753723145,0,0,0.0,546.0,success,False,0,True,,
budget,11.0,1,110001,8,4,11.0,0.08301472663879395,0,0,0.0,1296.0,success,False,0,0.3310995101928711,0,0,0.0,1296.0,success,False,0,True,,
budget,11.0,2,110002,8,4,11.0,0.09901762008666992,0,0,0.0,1010.0,success,False,0,0.42858123779296875,0,0,0.0,1010.0,success,False,0,True,,
budget,11.0,3,110003,8,4,11.0,0.06301140785217285,0,0,0.0,860.0,success,False,0,0.2230358123779297,0,0,0.0,860.0,success,False,0,True,,
budget,11.0,4,110004,8,4,11.0,0.07201337814331055,0,0,0.0,435.0,success,False,0,0.37656641006469727,0,0,0.0,435.0,success,False,0,True,,
budget,11.5,0,115000,8,4,11.5,0.09601616859436035,0,0,0.0,1424.0,success,False,0,0.3645658493041992,0,0,0.0,1424.0,success,False,0,True,,
budget,11.5,1,115001,8,4,11.5,70.09912133216858,316334,303139,0.9582877591406551,642.0,success,False,137,21.845870971679688,24222,17614,0.7271901577078689,642.0,success,False,68,True,92.34290338692648,3.208804145325353
budget,11.5,2,115002,8,4,11.5,0.0900123119354248,0,0,0.0,1320.0,success,False,0,0.3470423221588135,0,0,0.0,1320.0,success,False,0,True,,
budget,11.5,3,115003,8,4,11.5,0.0655219554901123,0,0,0.0,551.0,success,False,0,0.2685363292694092,0,0,0.0,551.0,success,False,0,True,,
budget,11.5,4,115004,8,4,11.5,0.0830075740814209,0,0,0.0,588.0,success,False,0,0.36405277252197266,0,0,0.0,588.0,success,False,0,True,,
